Year	Lon	Lat	M
   2.0175423e+03   1.0283400e+02   3.7425000e+01   8.0000000e-01
   2.0175430e+03   1.0261000e+02   3.6161000e+01   1.6000000e+00
   2.0175435e+03   1.0275300e+02   3.6636000e+01   1.5000000e+00
   2.0175437e+03   1.0278300e+02   3.6549000e+01   1.1000000e+00
   2.0175440e+03   1.0367000e+02   3.6866000e+01   1.0000000e+00
   2.0175443e+03   1.0289600e+02   3.7412000e+01   1.6000000e+00
   2.0175451e+03   1.0281900e+02   3.7447000e+01   8.0000000e-01
   2.0175474e+03   1.0279700e+02   3.7515000e+01   1.2000000e+00
   2.0175481e+03   1.0330800e+02   3.6322000e+01   1.9000000e+00
   2.0175489e+03   1.0608200e+02   3.7714000e+01   2.5000000e+00
   2.0175498e+03   1.0290600e+02   3.7398000e+01   1.5000000e+00
   2.0175499e+03   1.0286600e+02   3.7650000e+01   1.0000000e-01
   2.0175506e+03   1.0275500e+02   3.7398000e+01   3.0000000e-01
   2.0175508e+03   1.0277200e+02   3.7412000e+01   4.0000000e-01
   2.0175510e+03   1.0208400e+02   3.6231000e+01   1.3000000e+00
   2.0175515e+03   1.0373800e+02   3.6856000e+01   1.4000000e+00
   2.0175523e+03   1.0374400e+02   3.6840000e+01   8.0000000e-01
   2.0175542e+03   1.0206600e+02   3.6224000e+01   1.2000000e+00
   2.0175543e+03   1.0206100e+02   3.6216000e+01   1.5000000e+00
   2.0175548e+03   1.0322900e+02   3.6878000e+01   1.3000000e+00
   2.0175549e+03   1.0375200e+02   3.6848000e+01   1.3000000e+00
   2.0175551e+03   1.0288500e+02   3.7410000e+01   1.6000000e+00
   2.0175559e+03   1.0394900e+02   3.7026000e+01   9.0000000e-01
   2.0175566e+03   1.0256800e+02   3.7576000e+01   1.5000000e+00
   2.0175577e+03   1.0681600e+02   3.9661000e+01   1.8000000e+00
   2.0175586e+03   1.0646500e+02   3.9880000e+01   2.2000000e+00
   2.0175588e+03   1.0270500e+02   3.7473000e+01   5.0000000e-01
   2.0175596e+03   1.0616300e+02   3.6686000e+01   1.5000000e+00
   2.0175647e+03   1.0613600e+02   3.6259000e+01   2.0000000e+00
   2.0175648e+03   1.0273800e+02   3.7410000e+01   4.0000000e-01
   2.0175659e+03   1.0295400e+02   3.9125000e+01   2.9000000e+00
   2.0175660e+03   1.0218900e+02   3.7504000e+01   1.5000000e+00
   2.0175660e+03   1.0268500e+02   3.6534000e+01   1.7000000e+00
   2.0175670e+03   1.0289000e+02   3.7358000e+01   1.3000000e+00
   2.0175670e+03   1.0376100e+02   3.7088000e+01   1.3000000e+00
   2.0175678e+03   1.0645200e+02   3.9014000e+01   2.2000000e+00
   2.0175682e+03   1.0292700e+02   3.7373000e+01   2.0000000e+00
   2.0175682e+03   1.0290700e+02   3.7351000e+01   1.5000000e+00
   2.0175686e+03   1.0288900e+02   3.7407000e+01   1.7000000e+00
   2.0175719e+03   1.0208400e+02   3.6983000e+01   1.3000000e+00
   2.0175725e+03   1.0223100e+02   3.7933000e+01   2.8000000e+00
   2.0175725e+03   1.0559300e+02   3.5323000e+01   1.0000000e+00
   2.0175735e+03   1.0370300e+02   3.6760000e+01   1.5000000e+00
   2.0175736e+03   1.0289200e+02   3.7418000e+01   1.3000000e+00
   2.0175768e+03   1.0271900e+02   3.7453000e+01   9.0000000e-01
   2.0175776e+03   1.0593000e+02   3.6256000e+01   8.0000000e-01
   2.0175794e+03   1.0646600e+02   3.9720000e+01   1.5000000e+00
   2.0175798e+03   1.0275400e+02   3.6618000e+01   2.1000000e+00
   2.0175818e+03   1.0287700e+02   3.7206000e+01   7.0000000e-01
   2.0175820e+03   1.0265600e+02   3.7461000e+01   5.0000000e-01
   2.0175825e+03   1.0289600e+02   3.7429000e+01   1.5000000e+00
   2.0175837e+03   1.0614800e+02   3.8596000e+01   1.2000000e+00
   2.0175838e+03   1.0220600e+02   3.7492000e+01   1.6000000e+00
   2.0175845e+03   1.0370500e+02   3.6762000e+01   1.2000000e+00
   2.0175847e+03   1.0612000e+02   3.6275000e+01   1.2000000e+00
   2.0175852e+03   1.0228500e+02   3.7789000e+01   9.0000000e-01
   2.0175870e+03   1.0371500e+02   3.6776000e+01   1.2000000e+00
   2.0175877e+03   1.0208900e+02   3.7799000e+01   1.6000000e+00
   2.0175926e+03   1.0610200e+02   3.7730000e+01   2.6000000e+00
   2.0175938e+03   1.0261200e+02   3.7527000e+01   4.0000000e-01
   2.0175939e+03   1.0228400e+02   3.7875000e+01   9.0000000e-01
   2.0175942e+03   1.0608400e+02   3.6444000e+01   1.1000000e+00
   2.0175949e+03   1.0388400e+02   3.5007000e+01   1.0000000e+00
   2.0175955e+03   1.0268500e+02   3.6538000e+01   2.0000000e+00
   2.0175957e+03   1.0279200e+02   3.6583000e+01   1.0000000e+00
   2.0175963e+03   1.0290500e+02   3.7435000e+01   1.6000000e+00
   2.0175966e+03   1.0272500e+02   3.7522000e+01   9.0000000e-01
   2.0175968e+03   1.0258800e+02   3.7550000e+01   6.0000000e-01
   2.0175970e+03   1.0256100e+02   3.7591000e+01   4.0000000e-01
   2.0175980e+03   1.0636700e+02   3.9167000e+01   1.9000000e+00
   2.0175980e+03   1.0228300e+02   3.6298000e+01   1.3000000e+00
   2.0175984e+03   1.0633600e+02   3.5836000e+01   1.5000000e+00
   2.0175994e+03   1.0282200e+02   3.7567000e+01   1.3000000e+00
   2.0175997e+03   1.0385200e+02   3.9167000e+01   2.2000000e+00
   2.0176001e+03   1.0538900e+02   3.8540000e+01   1.4000000e+00
   2.0176005e+03   1.0284400e+02   3.7483000e+01   1.0000000e+00
   2.0176009e+03   1.0274400e+02   3.7665000e+01   5.0000000e-01
   2.0176011e+03   1.0608500e+02   3.7678000e+01   2.5000000e+00
   2.0176041e+03   1.0653400e+02   3.9410000e+01   1.4000000e+00
   2.0176056e+03   1.0287400e+02   3.6437000e+01   2.6000000e+00
   2.0176063e+03   1.0280000e+02   3.7626000e+01   6.0000000e-01
   2.0176083e+03   1.0356000e+02   3.7059000e+01   2.4000000e+00
   2.0176092e+03   1.0274800e+02   3.7533000e+01   9.0000000e-01
   2.0176095e+03   1.0286900e+02   3.7522000e+01   1.0000000e+00
   2.0176114e+03   1.0377700e+02   3.5001000e+01   1.5000000e+00
   2.0176118e+03   1.0226200e+02   3.7536000e+01   9.0000000e-01
   2.0176126e+03   1.0393200e+02   3.6718000e+01   1.1000000e+00
   2.0176131e+03   1.0637500e+02   3.9156000e+01   1.9000000e+00
   2.0176144e+03   1.0209800e+02   3.6245000e+01   1.4000000e+00
   2.0176160e+03   1.0610600e+02   3.5983000e+01   1.9000000e+00
   2.0176187e+03   1.0678900e+02   3.9510000e+01   1.2000000e+00
   2.0176215e+03   1.0693000e+02   3.9195000e+01   2.0000000e+00
   2.0176220e+03   1.0287200e+02   3.6384000e+01   9.0000000e-01
   2.0176236e+03   1.0267200e+02   3.7565000e+01   1.3000000e+00
   2.0176236e+03   1.0263200e+02   3.7698000e+01   6.0000000e-01
   2.0176247e+03   1.0373800e+02   3.7083000e+01   1.9000000e+00
   2.0176249e+03   1.0222600e+02   3.7534000e+01   7.0000000e-01
   2.0176253e+03   1.0274900e+02   3.7531000e+01   1.2000000e+00
   2.0176275e+03   1.0220400e+02   3.7541000e+01   1.3000000e+00
   2.0176278e+03   1.0272400e+02   3.7495000e+01   1.0000000e+00
   2.0176292e+03   1.0374100e+02   3.6848000e+01   1.1000000e+00
   2.0176313e+03   1.0610300e+02   3.8243000e+01   2.1000000e+00
   2.0176325e+03   1.0614500e+02   3.6507000e+01   1.4000000e+00
   2.0176331e+03   1.0287500e+02   3.7555000e+01   5.0000000e-01
   2.0176346e+03   1.0227600e+02   3.7514000e+01   1.0000000e+00
   2.0176346e+03   1.0289900e+02   3.6391000e+01   2.8000000e+00
   2.0176347e+03   1.0390700e+02   3.6649000e+01   1.6000000e+00
   2.0176354e+03   1.0638500e+02   3.6009000e+01   9.0000000e-01
   2.0176405e+03   1.0602800e+02   3.6317000e+01   1.2000000e+00
   2.0176427e+03   1.0289800e+02   3.6619000e+01   9.0000000e-01
   2.0176427e+03   1.0325400e+02   3.6907000e+01   1.9000000e+00
   2.0176452e+03   1.0669000e+02   3.5113000e+01   2.5000000e+00
   2.0176454e+03   1.0348700e+02   3.6862000e+01   1.5000000e+00
   2.0176455e+03   1.0607200e+02   3.9126000e+01   2.9000000e+00
   2.0176460e+03   1.0278100e+02   3.7419000e+01   1.6000000e+00
   2.0176463e+03   1.0222700e+02   3.7779000e+01   1.0000000e+00
   2.0176464e+03   1.0663700e+02   3.5241000e+01   3.1000000e+00
   2.0176464e+03   1.0637300e+02   3.7816000e+01   2.5000000e+00
   2.0176476e+03   1.0601800e+02   3.6312000e+01   1.0000000e+00
   2.0176476e+03   1.0220100e+02   3.7518000e+01   1.4000000e+00
   2.0176478e+03   1.0599600e+02   3.6317000e+01   1.1000000e+00
   2.0176496e+03   1.0600000e+02   3.6316000e+01   1.8000000e+00
   2.0176496e+03   1.0597700e+02   3.6294000e+01   6.0000000e-01
   2.0176496e+03   1.0599200e+02   3.6309000e+01   1.4000000e+00
   2.0176497e+03   1.0598500e+02   3.6323000e+01   2.8000000e+00
   2.0176497e+03   1.0597900e+02   3.6298000e+01   8.0000000e-01
   2.0176497e+03   1.0668200e+02   3.5111000e+01   1.5000000e+00
   2.0176498e+03   1.0600700e+02   3.6332000e+01   9.0000000e-01
   2.0176518e+03   1.0224100e+02   3.7745000e+01   1.3000000e+00
   2.0176526e+03   1.0624700e+02   3.5064000e+01   2.1000000e+00
   2.0176553e+03   1.0616300e+02   3.5906000e+01   2.2000000e+00
   2.0176560e+03   1.0348400e+02   3.6783000e+01   1.6000000e+00
   2.0176565e+03   1.0611400e+02   3.9096000e+01   2.7000000e+00
   2.0176585e+03   1.0678600e+02   3.9637000e+01   1.9000000e+00
   2.0176600e+03   1.0288300e+02   3.7465000e+01   1.2000000e+00
   2.0176610e+03   1.0618200e+02   3.7848000e+01   2.0000000e+00
   2.0176613e+03   1.0374000e+02   3.6855000e+01   9.0000000e-01
   2.0176615e+03   1.0516100e+02   3.5933000e+01   2.5000000e+00
   2.0176616e+03   1.0275500e+02   3.6613000e+01   2.0000000e+00
   2.0176631e+03   1.0206300e+02   3.8013000e+01   1.8000000e+00
   2.0176632e+03   1.0600400e+02   3.6340000e+01   6.0000000e-01
   2.0176634e+03   1.0287200e+02   3.7409000e+01   1.0000000e+00
   2.0176641e+03   1.0200900e+02   3.6963000e+01   1.0000000e+00
   2.0176647e+03   1.0614200e+02   3.9005000e+01   2.3000000e+00
   2.0176651e+03   1.0274800e+02   3.7416000e+01   7.0000000e-01
   2.0176674e+03   1.0220800e+02   3.7508000e+01   1.5000000e+00
   2.0176681e+03   1.0213500e+02   3.7829000e+01   1.8000000e+00
   2.0176682e+03   1.0221000e+02   3.7505000e+01   6.0000000e-01
   2.0176684e+03   1.0601000e+02   3.6280000e+01   4.5000000e+00
   2.0176685e+03   1.0597400e+02   3.6297000e+01   1.8000000e+00
   2.0176685e+03   1.0598300e+02   3.6305000e+01   7.0000000e-01
   2.0176685e+03   1.0596400e+02   3.6320000e+01   1.2000000e+00
   2.0176687e+03   1.0594800e+02   3.6341000e+01   5.0000000e-01
   2.0176687e+03   1.0595900e+02   3.6355000e+01   7.0000000e-01
   2.0176687e+03   1.0595000e+02   3.6327000e+01   3.0000000e-01
   2.0176688e+03   1.0597700e+02   3.6336000e+01   4.0000000e-01
   2.0176688e+03   1.0595300e+02   3.6334000e+01   9.0000000e-01
   2.0176689e+03   1.0599300e+02   3.6417000e+01   1.6000000e+00
   2.0176690e+03   1.0597000e+02   3.6376000e+01   8.0000000e-01
   2.0176692e+03   1.0599200e+02   3.6320000e+01   1.0000000e+00
   2.0176694e+03   1.0598200e+02   3.6285000e+01   1.4000000e+00
   2.0176695e+03   1.0624500e+02   3.7803000e+01   2.1000000e+00
   2.0176699e+03   1.0601500e+02   3.6324000e+01   1.2000000e+00
   2.0176700e+03   1.0599400e+02   3.6289000e+01   8.0000000e-01
   2.0176700e+03   1.0598800e+02   3.6306000e+01   1.8000000e+00
   2.0176703e+03   1.0366800e+02   3.6874000e+01   1.3000000e+00
   2.0176710e+03   1.0231500e+02   3.8748000e+01   1.4000000e+00
   2.0176715e+03   1.0637200e+02   3.9039000e+01   1.5000000e+00
   2.0176719e+03   1.0369900e+02   3.7125000e+01   1.4000000e+00
   2.0176721e+03   1.0243000e+02   3.7831000e+01   1.5000000e+00
   2.0176727e+03   1.0269200e+02   3.7304000e+01   2.4000000e+00
   2.0176729e+03   1.0602800e+02   3.6309000e+01   9.0000000e-01
   2.0176729e+03   1.0269000e+02   3.7301000e+01   2.8000000e+00
   2.0176730e+03   1.0305900e+02   3.7516000e+01   6.0000000e-01
   2.0176734e+03   1.0632900e+02   3.5101000e+01   1.4000000e+00
   2.0176735e+03   1.0678800e+02   3.5083000e+01   1.4000000e+00
   2.0176737e+03   1.0269800e+02   3.7295000e+01   2.1000000e+00
   2.0176737e+03   1.0266000e+02   3.7578000e+01   9.0000000e-01
   2.0176738e+03   1.0270500e+02   3.7300000e+01   2.0000000e+00
   2.0176743e+03   1.0218600e+02   3.6806000e+01   1.3000000e+00
   2.0176751e+03   1.0231800e+02   3.6372000e+01   1.4000000e+00
   2.0176755e+03   1.0263900e+02   3.7576000e+01   6.0000000e-01
   2.0176768e+03   1.0601500e+02   3.6318000e+01   6.0000000e-01
   2.0176768e+03   1.0267700e+02   3.7573000e+01   1.8000000e+00
   2.0176784e+03   1.0375400e+02   3.6862000e+01   1.0000000e+00
   2.0176794e+03   1.0394400e+02   3.6098000e+01   1.4000000e+00
   2.0176795e+03   1.0399500e+02   3.6121000e+01   1.6000000e+00
   2.0176828e+03   1.0569100e+02   3.6625000e+01   1.0000000e+00
   2.0176833e+03   1.0597900e+02   3.6299000e+01   9.0000000e-01
   2.0176862e+03   1.0346100e+02   3.6910000e+01   1.8000000e+00
   2.0176872e+03   1.0640400e+02   3.9793000e+01   2.3000000e+00
   2.0176875e+03   1.0353300e+02   3.7956000e+01   1.3000000e+00
   2.0176876e+03   1.0457100e+02   3.7851000e+01   1.7000000e+00
   2.0176893e+03   1.0679000e+02   3.9353000e+01   1.7000000e+00
   2.0176904e+03   1.0622000e+02   3.5666000e+01   1.0000000e+00
   2.0176910e+03   1.0200800e+02   3.7967000e+01   1.2000000e+00
   2.0176932e+03   1.0233400e+02   3.6406000e+01   8.0000000e-01
   2.0176935e+03   1.0243900e+02   3.7326000e+01   1.0000000e+00
   2.0176936e+03   1.0311200e+02   3.5243000e+01   2.0000000e+00
   2.0176946e+03   1.0217000e+02   3.7800000e+01   1.3000000e+00
   2.0176958e+03   1.0362800e+02   3.8406000e+01   1.2000000e+00
   2.0176958e+03   1.0216900e+02   3.7539000e+01   7.0000000e-01
   2.0176959e+03   1.0267800e+02   3.7300000e+01   2.0000000e+00
   2.0176962e+03   1.0217400e+02   3.7539000e+01   1.0000000e+00
   2.0176972e+03   1.0270900e+02   3.7296000e+01   2.9000000e+00
   2.0176978e+03   1.0206700e+02   3.6310000e+01   8.0000000e-01
   2.0176982e+03   1.0204900e+02   3.6293000e+01   1.1000000e+00
   2.0177047e+03   1.0219900e+02   3.7530000e+01   9.0000000e-01
   2.0177054e+03   1.0628300e+02   3.6209000e+01   1.8000000e+00
   2.0177057e+03   1.0205800e+02   3.6975000e+01   1.7000000e+00
   2.0177057e+03   1.0228400e+02   3.7766000e+01   1.9000000e+00
   2.0177060e+03   1.0227600e+02   3.7777000e+01   7.0000000e-01
   2.0177065e+03   1.0630600e+02   3.6199000e+01   1.3000000e+00
   2.0177082e+03   1.0293700e+02   3.5133000e+01   1.3000000e+00
   2.0177087e+03   1.0370800e+02   3.7048000e+01   1.3000000e+00
   2.0177116e+03   1.0227900e+02   3.7520000e+01   1.1000000e+00
   2.0177121e+03   1.0399800e+02   3.7439000e+01   6.0000000e-01
   2.0177135e+03   1.0581400e+02   3.6279000e+01   9.0000000e-01
   2.0177181e+03   1.0254300e+02   3.7546000e+01   2.0000000e+00
   2.0177196e+03   1.0400900e+02   3.6469000e+01   1.4000000e+00
   2.0177200e+03   1.0269800e+02   3.7286000e+01   1.5000000e+00
   2.0177221e+03   1.0387900e+02   3.6842000e+01   1.2000000e+00
   2.0177224e+03   1.0431000e+02   3.6627000e+01   1.4000000e+00
   2.0177242e+03   1.0316100e+02   3.6346000e+01   1.3000000e+00
   2.0177246e+03   1.0664300e+02   3.9546000e+01   1.8000000e+00
   2.0177253e+03   1.0228900e+02   3.7732000e+01   1.3000000e+00
   2.0177260e+03   1.0270200e+02   3.5805000e+01   1.6000000e+00
   2.0177300e+03   1.0371500e+02   3.6857000e+01   1.3000000e+00
   2.0177324e+03   1.0596900e+02   3.9099000e+01   2.3000000e+00
   2.0177332e+03   1.0621500e+02   3.6631000e+01   3.6000000e+00
   2.0177333e+03   1.0609600e+02   3.9157000e+01   2.7000000e+00
   2.0177339e+03   1.0264200e+02   3.5007000e+01   1.7000000e+00
   2.0177340e+03   1.0257500e+02   3.7614000e+01   9.0000000e-01
   2.0177355e+03   1.0211700e+02   3.6969000e+01   1.2000000e+00
   2.0177358e+03   1.0416800e+02   3.7274000e+01   1.1000000e+00
   2.0177359e+03   1.0292600e+02   3.6710000e+01   1.0000000e+00
   2.0177374e+03   1.0599100e+02   3.6291000e+01   1.5000000e+00
   2.0177381e+03   1.0351300e+02   3.6860000e+01   1.3000000e+00
   2.0177381e+03   1.0322100e+02   3.6891000e+01   1.9000000e+00
   2.0177384e+03   1.0222700e+02   3.6560000e+01   1.2000000e+00
   2.0177384e+03   1.0412700e+02   3.6042000e+01   1.7000000e+00
   2.0177386e+03   1.0368400e+02   3.6882000e+01   1.4000000e+00
   2.0177397e+03   1.0456200e+02   3.8410000e+01   2.2000000e+00
   2.0177414e+03   1.0598400e+02   3.9200000e+01   2.8000000e+00
   2.0177422e+03   1.0678400e+02   3.5088000e+01   2.2000000e+00
   2.0177428e+03   1.0218800e+02   3.7594000e+01   1.3000000e+00
   2.0177435e+03   1.0344000e+02   3.6780000e+01   1.5000000e+00
   2.0177436e+03   1.0215700e+02   3.6551000e+01   9.0000000e-01
   2.0177444e+03   1.0272500e+02   3.7443000e+01   5.0000000e-01
   2.0177448e+03   1.0599000e+02   3.8704000e+01   1.1000000e+00
   2.0177452e+03   1.0336000e+02   3.5129000e+01   1.0000000e+00
   2.0177460e+03   1.0220000e+02   3.6536000e+01   1.2000000e+00
   2.0177468e+03   1.0603500e+02   3.6383000e+01   2.0000000e+00
   2.0177507e+03   1.0485100e+02   3.8793000e+01   1.6000000e+00
   2.0177523e+03   1.0270200e+02   3.7294000e+01   1.5000000e+00
   2.0177596e+03   1.0268200e+02   3.7307000e+01   3.0000000e+00
   2.0177597e+03   1.0369300e+02   3.6734000e+01   1.5000000e+00
   2.0177634e+03   1.0203100e+02   3.6259000e+01   1.1000000e+00
   2.0177640e+03   1.0314300e+02   3.8323000e+01   2.3000000e+00
   2.0177651e+03   1.0629900e+02   3.6082000e+01   1.8000000e+00
   2.0177652e+03   1.0668000e+02   3.9084000e+01   3.5000000e+00
   2.0177653e+03   1.0665800e+02   3.9102000e+01   2.2000000e+00
   2.0177672e+03   1.0276500e+02   3.7546000e+01   8.0000000e-01
   2.0177677e+03   1.0249100e+02   3.7703000e+01   1.0000000e+00
   2.0177695e+03   1.0292100e+02   3.6413000e+01   1.0000000e+00
   2.0177697e+03   1.0272900e+02   3.9901000e+01   2.0000000e+00
   2.0177707e+03   1.0216400e+02   3.7508000e+01   9.0000000e-01
   2.0177715e+03   1.0286400e+02   3.7544000e+01   4.0000000e-01
   2.0177718e+03   1.0421000e+02   3.7708000e+01   1.0000000e+00
   2.0177722e+03   1.0256300e+02   3.7565000e+01   8.0000000e-01
   2.0177723e+03   1.0276200e+02   3.6386000e+01   1.1000000e+00
   2.0177724e+03   1.0608100e+02   3.5870000e+01   7.0000000e-01
   2.0177724e+03   1.0609300e+02   3.5865000e+01   5.0000000e-01
   2.0177724e+03   1.0610000e+02   3.5856000e+01   7.0000000e-01
   2.0177724e+03   1.0609700e+02   3.5857000e+01   4.0000000e-01
   2.0177724e+03   1.0587800e+02   3.6326000e+01   1.5000000e+00
   2.0177728e+03   1.0637700e+02   3.8998000e+01   1.3000000e+00
   2.0177752e+03   1.0248300e+02   3.5922000e+01   1.0000000e+00
   2.0177764e+03   1.0636400e+02   3.9808000e+01   1.7000000e+00
   2.0177791e+03   1.0216600e+02   3.6574000e+01   1.4000000e+00
   2.0177798e+03   1.0294700e+02   3.6670000e+01   8.0000000e-01
   2.0177798e+03   1.0293800e+02   3.6693000e+01   1.4000000e+00
   2.0177833e+03   1.0231900e+02   3.5954000e+01   9.0000000e-01
   2.0177846e+03   1.0346600e+02   3.6795000e+01   1.5000000e+00
   2.0177854e+03   1.0258100e+02   3.7607000e+01   1.5000000e+00
   2.0177860e+03   1.0229400e+02   3.7488000e+01   1.4000000e+00
   2.0177879e+03   1.0222100e+02   3.6266000e+01   4.0000000e+00
   2.0177879e+03   1.0221700e+02   3.6246000e+01   1.7000000e+00
   2.0177879e+03   1.0205600e+02   3.6090000e+01   1.0000000e+00
   2.0177879e+03   1.0222000e+02   3.6241000e+01   1.0000000e+00
   2.0177879e+03   1.0221500e+02   3.6242000e+01   1.2000000e+00
   2.0177879e+03   1.0221500e+02   3.6247000e+01   1.7000000e+00
   2.0177879e+03   1.0222100e+02   3.6255000e+01   1.7000000e+00
   2.0177879e+03   1.0221000e+02   3.6248000e+01   1.1000000e+00
   2.0177879e+03   1.0221400e+02   3.6254000e+01   1.0000000e+00
   2.0177879e+03   1.0221200e+02   3.6252000e+01   1.4000000e+00
   2.0177879e+03   1.0221000e+02   3.6255000e+01   1.1000000e+00
   2.0177879e+03   1.0220900e+02   3.6254000e+01   1.7000000e+00
   2.0177879e+03   1.0221300e+02   3.6250000e+01   1.0000000e+00
   2.0177879e+03   1.0221400e+02   3.6251000e+01   2.2000000e+00
   2.0177879e+03   1.0221500e+02   3.6249000e+01   1.6000000e+00
   2.0177879e+03   1.0221200e+02   3.6251000e+01   1.2000000e+00
   2.0177879e+03   1.0221500e+02   3.6240000e+01   7.0000000e-01
   2.0177879e+03   1.0222700e+02   3.6240000e+01   1.0000000e+00
   2.0177879e+03   1.0221200e+02   3.6249000e+01   1.5000000e+00
   2.0177879e+03   1.0220700e+02   3.6248000e+01   1.7000000e+00
   2.0177879e+03   1.0220200e+02   3.6254000e+01   1.6000000e+00
   2.0177879e+03   1.0220300e+02   3.6237000e+01   7.0000000e-01
   2.0177879e+03   1.0221300e+02   3.6255000e+01   1.8000000e+00
   2.0177879e+03   1.0220800e+02   3.6259000e+01   1.4000000e+00
   2.0177879e+03   1.0221100e+02   3.6243000e+01   8.0000000e-01
   2.0177879e+03   1.0222800e+02   3.6244000e+01   1.1000000e+00
   2.0177879e+03   1.0221700e+02   3.6247000e+01   1.6000000e+00
   2.0177879e+03   1.0222300e+02   3.6240000e+01   5.0000000e-01
   2.0177879e+03   1.0221700e+02   3.6244000e+01   6.0000000e-01
   2.0177879e+03   1.0220800e+02   3.6248000e+01   1.9000000e+00
   2.0177880e+03   1.0222300e+02   3.6249000e+01   8.0000000e-01
   2.0177880e+03   1.0220800e+02   3.6262000e+01   2.3000000e+00
   2.0177880e+03   1.0222100e+02   3.6246000e+01   9.0000000e-01
   2.0177880e+03   1.0221400e+02   3.6261000e+01   8.0000000e-01
   2.0177880e+03   1.0221700e+02   3.6249000e+01   1.2000000e+00
   2.0177880e+03   1.0220900e+02   3.6254000e+01   1.0000000e+00
   2.0177881e+03   1.0221700e+02   3.6245000e+01   1.7000000e+00
   2.0177881e+03   1.0222600e+02   3.6247000e+01   7.0000000e-01
   2.0177881e+03   1.0221100e+02   3.6254000e+01   1.7000000e+00
   2.0177882e+03   1.0220800e+02   3.6220000e+01   6.0000000e-01
   2.0177882e+03   1.0221900e+02   3.6248000e+01   1.1000000e+00
   2.0177882e+03   1.0220700e+02   3.6254000e+01   1.2000000e+00
   2.0177883e+03   1.0221500e+02   3.6249000e+01   1.8000000e+00
   2.0177894e+03   1.0666400e+02   3.5064000e+01   1.5000000e+00
   2.0177895e+03   1.0222000e+02   3.6247000e+01   1.0000000e+00
   2.0177897e+03   1.0221200e+02   3.6241000e+01   5.0000000e-01
   2.0177902e+03   1.0573600e+02   3.6612000e+01   1.5000000e+00
   2.0177903e+03   1.0222800e+02   3.6242000e+01   7.0000000e-01
   2.0177906e+03   1.0366000e+02   3.6801000e+01   1.1000000e+00
   2.0177936e+03   1.0246000e+02   3.5940000e+01   1.4000000e+00
   2.0177946e+03   1.0221400e+02   3.7580000e+01   5.0000000e-01
   2.0177969e+03   1.0251400e+02   3.7730000e+01   1.6000000e+00
   2.0177971e+03   1.0221800e+02   3.6245000e+01   5.0000000e-01
   2.0177973e+03   1.0240200e+02   3.6421000e+01   8.0000000e-01
   2.0177975e+03   1.0258000e+02   3.7607000e+01   1.9000000e+00
   2.0178006e+03   1.0242200e+02   3.7636000e+01   1.3000000e+00
   2.0178011e+03   1.0221300e+02   3.6249000e+01   1.8000000e+00
   2.0178019e+03   1.0292200e+02   3.7351000e+01   1.7000000e+00
   2.0178035e+03   1.0241600e+02   3.6417000e+01   1.2000000e+00
   2.0178050e+03   1.0630300e+02   3.6045000e+01   1.1000000e+00
   2.0178090e+03   1.0364300e+02   3.6800000e+01   1.0000000e+00
   2.0178112e+03   1.0247300e+02   3.9318000e+01   1.9000000e+00
   2.0178171e+03   1.0221400e+02   3.6253000e+01   1.4000000e+00
   2.0178171e+03   1.0221900e+02   3.6252000e+01   1.2000000e+00
   2.0178184e+03   1.0221900e+02   3.7505000e+01   2.6000000e+00
   2.0178188e+03   1.0209800e+02   3.7784000e+01   6.0000000e-01
   2.0178211e+03   1.0200100e+02   3.9270000e+01   1.9000000e+00
   2.0178238e+03   1.0628600e+02   3.8020000e+01   2.2000000e+00
   2.0178255e+03   1.0256600e+02   3.7531000e+01   5.0000000e-01
   2.0178257e+03   1.0388400e+02   3.7226000e+01   9.0000000e-01
   2.0178258e+03   1.0221600e+02   3.7518000e+01   1.1000000e+00
   2.0178266e+03   1.0279000e+02   3.7452000e+01   2.1000000e+00
   2.0178273e+03   1.0243400e+02   3.7643000e+01   1.3000000e+00
   2.0178281e+03   1.0587800e+02   3.6330000e+01   1.5000000e+00
   2.0178286e+03   1.0215600e+02   3.6555000e+01   1.5000000e+00
   2.0178286e+03   1.0418300e+02   3.6586000e+01   1.5000000e+00
   2.0178338e+03   1.0324000e+02   3.6853000e+01   1.5000000e+00
   2.0178339e+03   1.0221200e+02   3.7509000e+01   1.3000000e+00
   2.0178344e+03   1.0605900e+02   3.9132000e+01   2.6000000e+00
   2.0178356e+03   1.0651600e+02   3.5372000e+01   1.2000000e+00
   2.0178362e+03   1.0210100e+02   3.8015000e+01   1.2000000e+00
   2.0178366e+03   1.0322800e+02   3.7408000e+01   1.4000000e+00
   2.0178375e+03   1.0282400e+02   3.7552000e+01   1.4000000e+00
   2.0178376e+03   1.0283000e+02   3.7556000e+01   1.3000000e+00
   2.0178407e+03   1.0236300e+02   3.9293000e+01   2.4000000e+00
   2.0178454e+03   1.0645600e+02   3.5641000e+01   2.4000000e+00
   2.0178455e+03   1.0224200e+02   3.6533000e+01   1.8000000e+00
   2.0178466e+03   1.0221300e+02   3.6701000e+01   7.0000000e-01
   2.0178477e+03   1.0613900e+02   3.5968000e+01   3.4000000e+00
   2.0178494e+03   1.0212100e+02   3.7817000e+01   1.0000000e+00
   2.0178494e+03   1.0278300e+02   3.7477000e+01   6.0000000e-01
   2.0178497e+03   1.0271800e+02   3.7515000e+01   1.2000000e+00
